loopIndex,raw_genre,meta_genre,instrument,subinstrument,wav,json,mid,mel_path,feat_path,id,wav_path
97184.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097184_Rock&Metal_72BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097184_Rock&Metal_72BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097184_Rock&Metal_72BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097184.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97184.npy,,
97185.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097185_Dance_140BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097185_Dance_140BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097185_Dance_140BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097185.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97185.npy,,
97186.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097186_Dance_88BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097186_Dance_88BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097186_Dance_88BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097186.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97186.npy,,
97187.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097187_Dance_115BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097187_Dance_115BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097187_Dance_115BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097187.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97187.npy,,
97188.0,RnB&Soul,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097188_RnB&Soul_104BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097188_RnB&Soul_104BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097188_RnB&Soul_104BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097188.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97188.npy,,
97190.0,RnB&Soul,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097190_RnB&Soul_104BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097190_RnB&Soul_104BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097190_RnB&Soul_104BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097190.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97190.npy,,
97194.0,RnB&Soul,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097194_RnB&Soul_89BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097194_RnB&Soul_89BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097194_RnB&Soul_89BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097194.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97194.npy,,
97196.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097196_Rock&Metal_100BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097196_Rock&Metal_100BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097196_Rock&Metal_100BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097196.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97196.npy,,
97197.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097197_Rock&Metal_100BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097197_Rock&Metal_100BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097197_Rock&Metal_100BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097197.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97197.npy,,
97198.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097198_Rock&Metal_100BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097198_Rock&Metal_100BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097198_Rock&Metal_100BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097198.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97198.npy,,
97199.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097199_Dance_126BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097199_Dance_126BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097199_Dance_126BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097199.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97199.npy,,
97200.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097200_Dance_126BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097200_Dance_126BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097200_Dance_126BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097200.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97200.npy,,
97201.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097201_Dance_129BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097201_Dance_129BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097201_Dance_129BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097201.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97201.npy,,
97204.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097204_Rock&Metal_94BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097204_Rock&Metal_94BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097204_Rock&Metal_94BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097204.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97204.npy,,
97206.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097206_Dance_132BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097206_Dance_132BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097206_Dance_132BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097206.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97206.npy,,
97208.0,RnB&Soul,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097208_RnB&Soul_96BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097208_RnB&Soul_96BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097208_RnB&Soul_96BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097208.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97208.npy,,
97209.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097209_Dance_100BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097209_Dance_100BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097209_Dance_100BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097209.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97209.npy,,
97210.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097210_Dance_124BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097210_Dance_124BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097210_Dance_124BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097210.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97210.npy,,
97212.0,RnB&Soul,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097212_RnB&Soul_127BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097212_RnB&Soul_127BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097212_RnB&Soul_127BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097212.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97212.npy,,
97216.0,RnB&Soul,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097216_RnB&Soul_75BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097216_RnB&Soul_75BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097216_RnB&Soul_75BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097216.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97216.npy,,
97218.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097218_Rock&Metal_90BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097218_Rock&Metal_90BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097218_Rock&Metal_90BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097218.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97218.npy,,
97220.0,Rap&Hiphop,HipHop/Rap,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097220_Rap&Hiphop_105BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097220_Rap&Hiphop_105BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097220_Rap&Hiphop_105BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097220.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97220.npy,,
97222.0,Rap&Hiphop,HipHop/Rap,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097222_Rap&Hiphop_105BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097222_Rap&Hiphop_105BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097222_Rap&Hiphop_105BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097222.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97222.npy,,
97224.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097224_Dance_148BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097224_Dance_148BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097224_Dance_148BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097224.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97224.npy,,
97225.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097225_Dance_148BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097225_Dance_148BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097225_Dance_148BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097225.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97225.npy,,
97226.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097226_Dance_148BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097226_Dance_148BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097226_Dance_148BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097226.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97226.npy,,
97227.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097227_Dance_148BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097227_Dance_148BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097227_Dance_148BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097227.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97227.npy,,
97230.0,Dance,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097230_Dance_87BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097230_Dance_87BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097230_Dance_87BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097230.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97230.npy,,
97233.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097233_Rock&Metal_102BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097233_Rock&Metal_102BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097233_Rock&Metal_102BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097233.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97233.npy,,
97234.0,Rock&Metal,Rock/Metal,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097234_Rock&Metal_102BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097234_Rock&Metal_102BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097234_Rock&Metal_102BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097234.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97234.npy,,
97236.0,RnB&Soul,Pop/Dance/RnB,Piano,Bright Acoustic Piano,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097236_RnB&Soul_78BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097236_RnB&Soul_78BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_02.Bright Acoustic Piano\Piano_Bright Acoustic Piano_0097236_RnB&Soul_78BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097236.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97236.npy,,
